Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
07.03.2018 15:35:06.398,,,-3828628,,,,,
07.03.2018 15:35:06.405,,,,-3743404,,,,
07.03.2018 15:35:06.413,-3915877,,,,,,,
07.03.2018 15:35:06.420,,-3815455,,,,,,
07.03.2018 15:35:06.428,,,-3765981,,,,,
07.03.2018 15:35:06.435,,,,-3684306,,,,
07.03.2018 15:35:06.443,-3863503,,,,,,,
07.03.2018 15:35:06.450,,-3769682,,,,,,
07.03.2018 15:35:06.458,,,-3727104,,,,,
07.03.2018 15:35:06.465,,,,-3653259,,,,
07.03.2018 15:35:06.473,-3838757,,,,,,,
07.03.2018 15:35:06.480,,-3754409,,,,,,
07.03.2018 15:35:06.488,,,-3721369,,,,,
07.03.2018 15:35:06.495,,,,-3662451,,,,
07.03.2018 15:35:06.503,-3864615,,,,,,,
07.03.2018 15:35:06.511,,-3793080,,,,,,
07.03.2018 15:35:06.518,,,-3764672,,,,,
07.03.2018 15:35:06.526,,,,-3698691,,,,
07.03.2018 15:35:06.533,-3887429,,,,,,,
07.03.2018 15:35:06.541,,-3805170,,,,,,
07.03.2018 15:35:06.548,,,-3772569,,,,,
07.03.2018 15:35:06.556,,,,-3707629,,,,
07.03.2018 15:35:05.825,,,,,,-1.1484375,-0.0546875,0.9375
07.03.2018 15:35:05.845,,,,,,-1.07421875,0.25390625,-0.64453125
07.03.2018 15:35:05.865,,,,,,-0.91796875,0.3203125,-0.0234375
07.03.2018 15:35:05.885,,,,,,-1.04296875,-0.13671875,0.04296875
07.03.2018 15:35:05.905,,,,,,-0.85546875,-0.078125,-0.28125
07.03.2018 15:35:05.925,,,,,,-0.78125,0.046875,-0.4453125
07.03.2018 15:35:06.563,-3902155,,,,,,,
07.03.2018 15:35:06.571,,-3829896,,,,,,
07.03.2018 15:35:06.578,,,-3814449,,,,,
07.03.2018 15:35:06.586,,,,-3763746,,,,
07.03.2018 15:35:06.593,-3948777,,,,,,,
07.03.2018 15:35:06.601,,-3864371,,,,,,
07.03.2018 15:35:06.608,,,-3812406,,,,,
07.03.2018 15:35:06.616,,,,-3720188,,,,
07.03.2018 15:35:06.623,-3889514,,,,,,,
07.03.2018 15:35:06.631,,-3794074,,,,,,
07.03.2018 15:35:06.638,,,-3754808,,,,,
07.03.2018 15:35:06.646,,,,-3682429,,,,
07.03.2018 15:35:06.653,-3868341,,,,,,,
07.03.2018 15:35:06.661,,-3786361,,,,,,
07.03.2018 15:35:06.668,,,-3758981,,,,,
07.03.2018 15:35:06.676,,,,-3695723,,,,
07.03.2018 15:35:06.683,-3889614,,,,,,,
07.03.2018 15:35:06.691,,-3810191,,,,,,
07.03.2018 15:35:06.698,,,-3786706,,,,,
07.03.2018 15:35:06.706,,,,-3729048,,,,
07.03.2018 15:35:06.713,-3933782,,,,,,,
07.03.2018 15:35:06.721,,-3862667,,,,,,
07.03.2018 15:35:06.728,,,-3856530,,,,,
07.03.2018 15:35:06.736,,,,-3805857,,,,
07.03.2018 15:35:06.743,-3987972,,,,,,,
07.03.2018 15:35:06.751,,-3874065,,,,,,
07.03.2018 15:35:06.758,,,-3785649,,,,,
07.03.2018 15:35:06.766,,,,-3608604,,,,
07.03.2018 15:35:06.773,-3724093,,,,,,,
07.03.2018 15:35:06.781,,-3536757,,,,,,
07.03.2018 15:35:06.788,,,-3487639,,,,,
07.03.2018 15:35:06.796,,,,-3411641,,,,
07.03.2018 15:35:05.945,,,,,,-0.859375,0.140625,-0.4453125
07.03.2018 15:35:05.965,,,,,,-0.859375,0.0,-0.40234375
07.03.2018 15:35:05.985,,,,,,-0.765625,0.0,-0.44921875
07.03.2018 15:35:06.005,,,,,,-0.87109375,0.0390625,-0.546875
07.03.2018 15:35:06.025,,,,,,-0.70703125,0.25,-0.66015625
07.03.2018 15:35:06.045,,,,,,-0.72265625,0.27734375,-0.9296875
07.03.2018 15:35:06.803,-3617072,,,,,,,
07.03.2018 15:35:06.811,,-3514143,,,,,,
07.03.2018 15:35:06.818,,,-3492772,,,,,
07.03.2018 15:35:06.826,,,,-3428301,,,,
07.03.2018 15:35:06.833,-3637664,,,,,,,
07.03.2018 15:35:06.841,,-3524569,,,,,,
07.03.2018 15:35:06.848,,,-3496171,,,,,
07.03.2018 15:35:06.856,,,,-3423806,,,,
07.03.2018 15:35:06.863,-3633955,,,,,,,
07.03.2018 15:35:06.871,,-3513046,,,,,,
07.03.2018 15:35:06.878,,,-3484550,,,,,
07.03.2018 15:35:06.886,,,,-3406814,,,,
07.03.2018 15:35:06.893,-3604364,,,,,,,
07.03.2018 15:35:06.901,,-3486140,,,,,,
07.03.2018 15:35:06.908,,,-3448721,,,,,
07.03.2018 15:35:06.916,,,,-3370716,,,,
07.03.2018 15:35:06.923,-3564704,,,,,,,
07.03.2018 15:35:06.931,,-3469251,,,,,,
07.03.2018 15:35:06.938,,,-3433341,,,,,
07.03.2018 15:35:06.946,,,,-3355271,,,,
07.03.2018 15:35:06.953,-3542591,,,,,,,
07.03.2018 15:35:06.961,,-3446559,,,,,,
07.03.2018 15:35:06.968,,,-3397463,,,,,
07.03.2018 15:35:06.976,,,,-3310132,,,,
07.03.2018 15:35:06.983,-3489943,,,,,,,
07.03.2018 15:35:06.991,,-3394139,,,,,,
07.03.2018 15:35:06.998,,,-3343535,,,,,
