Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
23.02.2018 14:55:45.107,,,,-3583184,,,,
23.02.2018 14:55:45.114,-3797256,,,,,,,
23.02.2018 14:55:45.122,,-3545920,,,,,,
23.02.2018 14:55:45.129,,,-3578406,,,,,
23.02.2018 14:55:45.137,,,,-3588697,,,,
23.02.2018 14:55:45.144,-3802758,,,,,,,
23.02.2018 14:55:45.152,,-3545048,,,,,,
23.02.2018 14:55:45.159,,,-3575644,,,,,
23.02.2018 14:55:45.167,,,,-3581667,,,,
23.02.2018 14:55:44.059,,,,,,0.02734375,0.0390625,-1.09375
23.02.2018 14:55:44.079,,,,,,0.02734375,-0.125,-0.93359375
23.02.2018 14:55:44.099,,,,,,0.01953125,-0.0234375,-1.0234375
23.02.2018 14:55:44.119,,,,,,0.0234375,-0.0625,-1.0
23.02.2018 14:55:44.139,,,,,,0.02734375,-0.07421875,-0.99609375
23.02.2018 14:55:44.159,,,,,,0.01953125,-0.02734375,-1.02734375
23.02.2018 14:55:45.174,-3800132,,,,,,,
23.02.2018 14:55:45.182,,-3529860,,,,,,
23.02.2018 14:55:45.189,,,-3563388,,,,,
23.02.2018 14:55:45.197,,,,-3575333,,,,
23.02.2018 14:55:45.204,-3809786,,,,,,,
23.02.2018 14:55:45.212,,-3518356,,,,,,
23.02.2018 14:55:45.219,,,-3559106,,,,,
23.02.2018 14:55:45.227,,,,-3575797,,,,
23.02.2018 14:55:45.234,-3820231,,,,,,,
23.02.2018 14:55:45.242,,-3510200,,,,,,
23.02.2018 14:55:45.249,,,-3554159,,,,,
23.02.2018 14:55:45.257,,,,-3572665,,,,
23.02.2018 14:55:45.264,-3818855,,,,,,,
23.02.2018 14:55:45.272,,-3504546,,,,,,
23.02.2018 14:55:45.279,,,-3551214,,,,,
23.02.2018 14:55:45.287,,,,-3568951,,,,
23.02.2018 14:55:45.294,-3819414,,,,,,,
23.02.2018 14:55:45.302,,-3499541,,,,,,
23.02.2018 14:55:45.309,,,-3547591,,,,,
23.02.2018 14:55:45.317,,,,-3569254,,,,
23.02.2018 14:55:45.324,-3828127,,,,,,,
23.02.2018 14:55:45.332,,-3496964,,,,,,
23.02.2018 14:55:45.339,,,-3547252,,,,,
23.02.2018 14:55:45.347,,,,-3567947,,,,
23.02.2018 14:55:45.354,-3829651,,,,,,,
23.02.2018 14:55:45.362,,-3485774,,,,,,
23.02.2018 14:55:45.369,,,-3537299,,,,,
23.02.2018 14:55:45.377,,,,-3560894,,,,
23.02.2018 14:55:45.384,-3831376,,,,,,,
23.02.2018 14:55:45.392,,-3470503,,,,,,
23.02.2018 14:55:45.399,,,-3522824,,,,,
23.02.2018 14:55:45.407,,,,-3550579,,,,
23.02.2018 14:55:44.179,,,,,,0.015625,-0.09375,-0.95703125
23.02.2018 14:55:44.199,,,,,,0.01953125,-0.0390625,-1.02734375
23.02.2018 14:55:44.219,,,,,,0.015625,-0.0625,-1.0
23.02.2018 14:55:44.239,,,,,,0.0234375,-0.0703125,-0.984375
23.02.2018 14:55:44.259,,,,,,0.01953125,-0.0390625,-1.01953125
23.02.2018 14:55:44.279,,,,,,0.0078125,-0.078125,-1.0234375
23.02.2018 14:55:45.414,-3856197,,,,,,,
23.02.2018 14:55:45.422,,-3411902,,,,,,
23.02.2018 14:55:45.429,,,-3481636,,,,,
23.02.2018 14:55:45.437,,,,-3530659,,,,
23.02.2018 14:55:45.444,-3949573,,,,,,,
23.02.2018 14:55:45.452,,-3168794,,,,,,
23.02.2018 14:55:45.459,,,-3194707,,,,,
23.02.2018 14:55:45.467,,,,-3428184,,,,
23.02.2018 14:55:45.474,-4167479,,,,,,,
23.02.2018 14:55:45.482,,-2362749,,,,,,
23.02.2018 14:55:45.489,,,-2519070,,,,,
23.02.2018 14:55:45.497,,,,-3443420,,,,
23.02.2018 14:55:45.504,-4170419,,,,,,,
23.02.2018 14:55:45.512,,-2297491,,,,,,
23.02.2018 14:55:45.520,,,-2404894,,,,,
23.02.2018 14:55:45.527,,,,-3402212,,,,
23.02.2018 14:55:45.535,-4170432,,,,,,,
23.02.2018 14:55:45.542,,-2262604,,,,,,
23.02.2018 14:55:45.550,,,-2341753,,,,,
23.02.2018 14:55:45.557,,,,-3376977,,,,
23.02.2018 14:55:45.565,-4170186,,,,,,,
23.02.2018 14:55:45.572,,-2250804,,,,,,
23.02.2018 14:55:45.580,,,-2323957,,,,,
23.02.2018 14:55:45.587,,,,-3358908,,,,
23.02.2018 14:55:45.595,-4169034,,,,,,,
23.02.2018 14:55:45.602,,-2241725,,,,,,
23.02.2018 14:55:45.610,,,-2316112,,,,,
23.02.2018 14:55:45.617,,,,-3343616,,,,
23.02.2018 14:55:45.625,-4168696,,,,,,,
23.02.2018 14:55:45.632,,-2234259,,,,,,
23.02.2018 14:55:45.640,,,-2315928,,,,,
23.02.2018 14:55:45.647,,,,-3328142,,,,
23.02.2018 14:55:44.299,,,,,,0.26171875,0.14453125,-1.12109375
23.02.2018 14:55:44.319,,,,,,0.01171875,-0.0859375,-0.97265625
23.02.2018 14:55:44.339,,,,,,0.0078125,-0.03515625,-1.01953125
23.02.2018 14:55:44.359,,,,,,0.00390625,-0.05078125,-1.0234375
23.02.2018 14:55:44.379,,,,,,0.0234375,-0.0390625,-1.01171875
23.02.2018 14:55:44.399,,,,,,0.015625,-0.0703125,-1.0
23.02.2018 14:55:45.655,-4168631,,,,,,,
23.02.2018 14:55:45.662,,-2225834,,,,,,
23.02.2018 14:55:45.670,,,-2313874,,,,,
23.02.2018 14:55:45.677,,,,-3310806,,,,
23.02.2018 14:55:45.685,-4167384,,,,,,,
23.02.2018 14:55:45.692,,-2217726,,,,,,
23.02.2018 14:55:45.700,,,-2311609,,,,,
23.02.2018 14:55:45.707,,,,-3296533,,,,
23.02.2018 14:55:45.715,-4167486,,,,,,,
23.02.2018 14:55:45.722,,-2213482,,,,,,
23.02.2018 14:55:45.730,,,-2306963,,,,,
23.02.2018 14:55:45.737,,,,-3284599,,,,
23.02.2018 14:55:45.745,-4167181,,,,,,,
23.02.2018 14:55:45.752,,-2210476,,,,,,
23.02.2018 14:55:45.760,,,-2301217,,,,,
23.02.2018 14:55:45.767,,,,-3276120,,,,
23.02.2018 14:55:45.775,-4167079,,,,,,,
23.02.2018 14:55:45.782,,-2207903,,,,,,
23.02.2018 14:55:45.790,,,-2297853,,,,,
23.02.2018 14:55:45.797,,,,-3268390,,,,
23.02.2018 14:55:45.805,-4167183,,,,,,,
23.02.2018 14:55:45.812,,-2207275,,,,,,
23.02.2018 14:55:45.820,,,-2296846,,,,,
23.02.2018 14:55:45.827,,,,-3261111,,,,
23.02.2018 14:55:45.835,-4167085,,,,,,,
23.02.2018 14:55:45.842,,-2205704,,,,,,
23.02.2018 14:55:45.850,,,-2294562,,,,,
23.02.2018 14:55:45.857,,,,-3254301,,,,
23.02.2018 14:55:45.865,-4167037,,,,,,,
23.02.2018 14:55:45.872,,-2204650,,,,,,
23.02.2018 14:55:45.880,,,-2293552,,,,,
23.02.2018 14:55:45.887,,,,-3250534,,,,
23.02.2018 14:55:44.419,,,,,,0.01171875,-0.046875,-0.984375
23.02.2018 14:55:44.439,,,,,,0.015625,-0.0546875,-1.0
23.02.2018 14:55:44.459,,,,,,0.01953125,-0.0546875,-0.99609375
23.02.2018 14:55:44.479,,,,,,0.015625,-0.05078125,-1.00390625
23.02.2018 14:55:44.499,,,,,,0.01953125,-0.0390625,-1.0
23.02.2018 14:55:44.519,,,,,,0.01953125,-0.046875,-1.0078125
23.02.2018 14:55:45.895,-4166705,,,,,,,
23.02.2018 14:55:45.902,,-2205840,,,,,,
23.02.2018 14:55:45.910,,,-2294874,,,,,
23.02.2018 14:55:45.917,,,,-3246955,,,,
23.02.2018 14:55:45.925,-4165511,,,,,,,
23.02.2018 14:55:45.932,,-2207290,,,,,,
23.02.2018 14:55:45.940,,,-2295666,,,,,
23.02.2018 14:55:45.947,,,,-3243020,,,,
23.02.2018 14:55:45.955,-4165932,,,,,,,
23.02.2018 14:55:45.962,,-2206361,,,,,,
23.02.2018 14:55:45.970,,,-2297889,,,,,
23.02.2018 14:55:45.977,,,,-3241126,,,,
23.02.2018 14:55:45.985,-4165409,,,,,,,
23.02.2018 14:55:45.992,,-2206572,,,,,,
23.02.2018 14:55:46.000,,,-2298252,,,,,
23.02.2018 14:55:46.007,,,,-3238600,,,,
23.02.2018 14:55:46.015,-4166078,,,,,,,
23.02.2018 14:55:46.022,,-2207586,,,,,,
23.02.2018 14:55:46.030,,,-2300241,,,,,
23.02.2018 14:55:46.037,,,,-3235850,,,,
23.02.2018 14:55:46.045,-4166111,,,,,,,
23.02.2018 14:55:46.052,,-2205484,,,,,,
23.02.2018 14:55:46.060,,,-2299956,,,,,
23.02.2018 14:55:46.068,,,,-3233094,,,,
23.02.2018 14:55:46.075,-4165747,,,,,,,
23.02.2018 14:55:46.083,,-2205341,,,,,,
