Timestamp,SpO2,Heart Rate,HR Confidence,HR Interval,Respiration (HR Variance),Respiration (Oxygen),Temperature,Interpolation SpO2
07.03.2018 15:12:42.001,,,,,,,27.7227,
07.03.2018 15:12:42.896,,63.5455,,,,,,
07.03.2018 15:12:42.901,,,,,25.8153,,,
07.03.2018 15:12:42.903,94.5143,,,,,,,
07.03.2018 15:12:43.018,,,,,,,27.7461,
07.03.2018 15:12:44.011,,,,,,,27.7773,
07.03.2018 15:12:44.997,,,,,,,27.7852,
07.03.2018 15:12:46.023,,,,,,,27.8359,
07.03.2018 15:12:46.998,,,,,,,27.8594,
07.03.2018 15:12:47.892,,63.5455,,,,,,
07.03.2018 15:12:47.896,,,,,24.2143,,,
07.03.2018 15:12:47.911,99.3407,,,,,,,
07.03.2018 15:12:47.989,,,,,,,27.8711,
07.03.2018 15:12:49.010,,,,,,,27.8828,
07.03.2018 15:12:49.999,,,,,,,27.9219,
07.03.2018 15:12:50.989,,,,,,,27.9336,
07.03.2018 15:12:52.009,,,,,,,27.9492,
07.03.2018 15:12:52.900,,60.3469,,,,,,
07.03.2018 15:12:52.904,,,,,22.6301,,,
07.03.2018 15:12:52.906,100.0,,,,,,,
07.03.2018 15:12:52.999,,,,,,,27.9922,
07.03.2018 15:12:53.988,,,,,,,28.0,
07.03.2018 15:12:55.038,,,,,,,28.0352,
07.03.2018 15:12:56.030,,,,,,,28.0547,
07.03.2018 15:12:56.988,,,,,,,28.0625,
07.03.2018 15:12:57.895,,60.5501,,,,,,
07.03.2018 15:12:57.917,,,,,22.7063,,,
07.03.2018 15:12:57.918,98.8355,,,,,,,
07.03.2018 15:12:58.008,,,,,,,28.1055,
07.03.2018 15:12:58.998,,,,,,,28.0898,
07.03.2018 15:12:59.988,,,,,,,28.1328,
07.03.2018 15:13:01.008,,,,,,,28.1445,
07.03.2018 15:13:01.999,,,,,,,28.1719,
07.03.2018 15:13:02.901,,59.9446,,,,,,
07.03.2018 15:13:02.907,,,,,22.4215,,,
07.03.2018 15:13:02.910,95.8146,,,,,,,
07.03.2018 15:13:02.991,,,,,,,28.1992,
07.03.2018 15:13:04.008,,,,,,,28.1914,
07.03.2018 15:13:04.998,,,,,,,28.2148,
07.03.2018 15:13:05.992,,,,,,,28.25,
07.03.2018 15:13:07.012,,,,,,,28.2773,
07.03.2018 15:13:07.891,,61.7985,,,,,,
07.03.2018 15:13:07.896,,,,,21.7291,,,
07.03.2018 15:13:07.911,95.4015,,,,,,,
07.03.2018 15:13:07.997,,,,,,,28.293,
07.03.2018 15:13:08.991,,,,,,,28.3047,
07.03.2018 15:13:10.015,,,,,,,28.3125,
07.03.2018 15:13:10.999,,,,,,,28.3242,
07.03.2018 15:13:11.997,,,,,,,28.3516,
07.03.2018 15:13:12.895,,60.145,,,,,,
07.03.2018 15:13:12.900,,,,,20.6749,,,
07.03.2018 15:13:12.902,92.0,,,,,,,
07.03.2018 15:13:13.017,,,,,,,28.3633,
07.03.2018 15:13:14.007,,,,,,,28.3828,
07.03.2018 15:13:15.003,,,,,,,28.4023,
07.03.2018 15:13:16.024,,,,,,,28.4258,
07.03.2018 15:13:17.011,,,,,,,28.4141,
07.03.2018 15:13:17.891,,61.3767,,,,,,
07.03.2018 15:13:17.895,,,,,21.0982,,,
07.03.2018 15:13:17.911,92.0,,,,,,,
07.03.2018 15:13:17.996,,,,,,,28.4727,
07.03.2018 15:13:19.020,,,,,,,28.4766,
07.03.2018 15:13:20.011,,,,,,,28.4922,
07.03.2018 15:13:20.987,,,,,,,28.5234,
07.03.2018 15:13:22.007,,,,,,,28.5352,
07.03.2018 15:13:22.901,,63.9977,,,,,,
07.03.2018 15:13:22.906,,,,,21.9992,,,
07.03.2018 15:13:22.909,92.0,,,,,,,
07.03.2018 15:13:22.999,,,,,,,28.5352,
07.03.2018 15:13:23.988,,,,,,,28.5547,
07.03.2018 15:13:25.039,,,,,,,28.5664,
07.03.2018 15:13:25.997,,,,,,,28.5898,
07.03.2018 15:13:26.986,,,,,,,28.6094,
07.03.2018 15:13:27.893,,61.1679,,,,,,
07.03.2018 15:13:27.910,,,,,21.0265,,,
07.03.2018 15:13:27.915,92.0,,,,,,,
07.03.2018 15:13:28.006,,,,,,,28.6289,
07.03.2018 15:13:28.997,,,,,,,28.6367,
07.03.2018 15:13:29.986,,,,,,,28.6445,
07.03.2018 15:13:31.007,,,,,,,28.6523,
07.03.2018 15:13:31.996,,,,,,,28.6836,
07.03.2018 15:13:32.899,,61.3767,,,,,,
07.03.2018 15:13:32.902,,,,,4.28751,,,
07.03.2018 15:13:32.906,99.7396,,,,,,,
07.03.2018 15:13:32.988,,,,,,,28.6914,
07.03.2018 15:13:34.007,,,,,,,28.6992,
07.03.2018 15:13:34.996,,,,,,,28.7578,
07.03.2018 15:13:35.987,,,,,,,28.7539,
07.03.2018 15:13:37.007,,,,,,,28.7539,
07.03.2018 15:13:37.889,,60.0303,,,,,,
07.03.2018 15:13:37.908,,,,,18.7595,,,
07.03.2018 15:13:37.910,100.0,,,,,,,
07.03.2018 15:13:37.997,,,,,,,28.7617,
07.03.2018 15:13:38.986,,,,,,,28.7578,
07.03.2018 15:13:40.006,,,,,,,28.7812,
07.03.2018 15:13:40.998,,,,,,,28.7578,
07.03.2018 15:13:41.989,,,,,,,28.8008,
07.03.2018 15:13:42.893,100.0,,,,,,,
07.03.2018 15:13:43.013,,,,,,,28.8359,
