Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
02.03.2018 14:13:44.570,5490863,,,,,,,
02.03.2018 14:13:44.578,,5490624,,,,,,
02.03.2018 14:13:44.585,,,5491053,,,,,
02.03.2018 14:13:44.593,,,,5491081,,,,
02.03.2018 14:13:44.600,5491059,,,,,,,
02.03.2018 14:13:44.608,,5490486,,,,,,
02.03.2018 14:13:44.615,,,5490763,,,,,
02.03.2018 14:13:44.623,,,,5491582,,,,
02.03.2018 14:13:44.630,5490372,,,,,,,
02.03.2018 14:13:44.638,,5490580,,,,,,
02.03.2018 14:13:44.645,,,5490619,,,,,
02.03.2018 14:13:44.653,,,,5490313,,,,
02.03.2018 14:13:44.661,5490810,,,,,,,
02.03.2018 14:13:44.668,,5491441,,,,,,
02.03.2018 14:13:44.676,,,5491466,,,,,
02.03.2018 14:13:44.683,,,,5490696,,,,
02.03.2018 14:13:44.691,5490486,,,,,,,
02.03.2018 14:13:44.698,,5490970,,,,,,
02.03.2018 14:13:44.706,,,5490767,,,,,
02.03.2018 14:13:44.713,,,,5490738,,,,
02.03.2018 14:13:44.721,5490249,,,,,,,
02.03.2018 14:13:44.728,,5490444,,,,,,
02.03.2018 14:13:44.736,,,5491037,,,,,
02.03.2018 14:13:44.743,,,,5490195,,,,
02.03.2018 14:13:44.751,5490479,,,,,,,
02.03.2018 14:13:44.758,,5490993,,,,,,
02.03.2018 14:13:44.766,,,5490988,,,,,
02.03.2018 14:13:44.773,,,,5490763,,,,
02.03.2018 14:13:43.865,,,,,,1.08203125,-0.03515625,-0.83984375
02.03.2018 14:13:43.885,,,,,,0.5,0.3515625,-0.6484375
02.03.2018 14:13:43.905,,,,,,1.0,0.29296875,-0.29296875
02.03.2018 14:13:43.925,,,,,,0.7578125,0.21484375,0.0546875
02.03.2018 14:13:43.945,,,,,,1.48046875,0.4296875,-0.25390625
02.03.2018 14:13:43.965,,,,,,0.8828125,0.6015625,-1.0234375
02.03.2018 14:13:44.781,5490728,,,,,,,
02.03.2018 14:13:44.788,,5490401,,,,,,
02.03.2018 14:13:44.796,,,5490879,,,,,
02.03.2018 14:13:44.803,,,,5491520,,,,
02.03.2018 14:13:44.811,5490945,,,,,,,
02.03.2018 14:13:44.818,,5491622,,,,,,
02.03.2018 14:13:44.826,,,5490481,,,,,
02.03.2018 14:13:44.833,,,,5491451,,,,
02.03.2018 14:13:44.841,5490518,,,,,,,
02.03.2018 14:13:44.848,,5491523,,,,,,
02.03.2018 14:13:44.856,,,5491156,,,,,
02.03.2018 14:13:44.863,,,,5490409,,,,
02.03.2018 14:13:44.871,5490262,,,,,,,
02.03.2018 14:13:44.878,,5490846,,,,,,
02.03.2018 14:13:44.886,,,5490811,,,,,
02.03.2018 14:13:44.893,,,,5490742,,,,
02.03.2018 14:13:44.901,5490296,,,,,,,
02.03.2018 14:13:44.908,,5491479,,,,,,
02.03.2018 14:13:44.916,,,5490888,,,,,
02.03.2018 14:13:44.923,,,,5490771,,,,
02.03.2018 14:13:44.931,5490536,,,,,,,
02.03.2018 14:13:44.938,,5490548,,,,,,
02.03.2018 14:13:44.946,,,5491291,,,,,
02.03.2018 14:13:44.953,,,,5490752,,,,
02.03.2018 14:13:44.961,5490556,,,,,,,
02.03.2018 14:13:44.968,,5491346,,,,,,
02.03.2018 14:13:44.976,,,5490472,,,,,
02.03.2018 14:13:44.983,,,,5490219,,,,
02.03.2018 14:13:44.991,5490783,,,,,,,
02.03.2018 14:13:44.998,,5490618,,,,,,
02.03.2018 14:13:45.006,,,5490270,,,,,
02.03.2018 14:13:45.013,,,,5490236,,,,
02.03.2018 14:13:43.985,,,,,,0.6484375,0.1015625,-0.72265625
02.03.2018 14:13:44.005,,,,,,0.61328125,0.078125,-0.70703125
02.03.2018 14:13:44.025,,,,,,0.65625,0.0546875,-0.8359375
02.03.2018 14:13:44.045,,,,,,0.90234375,0.3046875,-0.9765625
02.03.2018 14:13:44.065,,,,,,0.65234375,0.375,-0.72265625
02.03.2018 14:13:44.085,,,,,,0.390625,0.06640625,-0.7734375
02.03.2018 14:13:45.021,5490626,,,,,,,
02.03.2018 14:13:45.028,,5491194,,,,,,
02.03.2018 14:13:45.036,,,5490518,,,,,
02.03.2018 14:13:45.043,,,,5490308,,,,
02.03.2018 14:13:45.051,5490557,,,,,,,
02.03.2018 14:13:45.058,,5490254,,,,,,
02.03.2018 14:13:45.066,,,5491098,,,,,
02.03.2018 14:13:45.073,,,,5490590,,,,
02.03.2018 14:13:45.081,5490976,,,,,,,
02.03.2018 14:13:45.088,,5490964,,,,,,
02.03.2018 14:13:45.096,,,5490898,,,,,
02.03.2018 14:13:45.103,,,,5490778,,,,
02.03.2018 14:13:45.111,5490199,,,,,,,
02.03.2018 14:13:45.118,,5491335,,,,,,
02.03.2018 14:13:45.126,,,5491380,,,,,
02.03.2018 14:13:45.133,,,,5490547,,,,
02.03.2018 14:13:45.141,5490104,,,,,,,
02.03.2018 14:13:45.148,,5490049,,,,,,
02.03.2018 14:13:45.156,,,5490428,,,,,
02.03.2018 14:13:45.163,,,,5491046,,,,
02.03.2018 14:13:45.171,5490471,,,,,,,
02.03.2018 14:13:45.178,,5491049,,,,,,
02.03.2018 14:13:45.186,,,5490787,,,,,
02.03.2018 14:13:45.193,,,,5490188,,,,
02.03.2018 14:13:45.201,5489628,,,,,,,
02.03.2018 14:13:45.209,,5490250,,,,,,
02.03.2018 14:13:45.216,,,5491349,,,,,
02.03.2018 14:13:45.224,,,,5490848,,,,
02.03.2018 14:13:45.231,5490702,,,,,,,
02.03.2018 14:13:45.239,,5490323,,,,,,
02.03.2018 14:13:45.246,,,5491040,,,,,
02.03.2018 14:13:45.254,,,,5490664,,,,
02.03.2018 14:13:44.105,,,,,,0.734375,0.078125,-0.890625
02.03.2018 14:13:44.125,,,,,,0.55859375,0.06640625,-0.6328125
02.03.2018 14:13:44.145,,,,,,0.546875,-0.00390625,-0.6015625
02.03.2018 14:13:44.165,,,,,,0.7890625,0.1171875,-0.75
02.03.2018 14:13:44.185,,,,,,0.28515625,0.26171875,-1.18359375
02.03.2018 14:13:44.205,,,,,,0.390625,-0.125,-0.82421875
02.03.2018 14:13:45.261,5490730,,,,,,,
02.03.2018 14:13:45.269,,5490161,,,,,,
02.03.2018 14:13:45.276,,,5490960,,,,,
02.03.2018 14:13:45.284,,,,5490345,,,,
02.03.2018 14:13:45.291,5491156,,,,,,,
02.03.2018 14:13:45.299,,5490757,,,,,,
02.03.2018 14:13:45.306,,,5491500,,,,,
02.03.2018 14:13:45.314,,,,5490853,,,,
02.03.2018 14:13:45.321,5490526,,,,,,,
02.03.2018 14:13:45.329,,5490772,,,,,,
02.03.2018 14:13:45.336,,,5490162,,,,,
02.03.2018 14:13:45.344,,,,5490259,,,,
