"Session","Index","Timestamp","Date","Time","O2 Saturation","Beats / min","Breaths / min","Pleth Variability","Perfusion Index"
"0","1143","1506082212","Friday, 22 September 2017","14:10:12 Central European Summer Time","98","75","10","17","12"
"0","1144","1506082213","Friday, 22 September 2017","14:10:13 Central European Summer Time","98","76","10","17","12"
"0","1145","1506082214","Friday, 22 September 2017","14:10:14 Central European Summer Time","98","77","10","17","12"
"0","1146","1506082215","Friday, 22 September 2017","14:10:15 Central European Summer Time","98","77","10","17","12"
"0","1147","1506082216","Friday, 22 September 2017","14:10:16 Central European Summer Time","98","78","10","17","11"
"0","1148","1506082217","Friday, 22 September 2017","14:10:17 Central European Summer Time","98","78","10","17","11"
"0","1149","1506082218","Friday, 22 September 2017","14:10:18 Central European Summer Time","98","80","10","17","11"
"0","1150","1506082219","Friday, 22 September 2017","14:10:19 Central European Summer Time","98","80","10","17","11"
"0","1151","1506082220","Friday, 22 September 2017","14:10:20 Central European Summer Time","98","80","10","17","11"
"0","1152","1506082221","Friday, 22 September 2017","14:10:21 Central European Summer Time","98","80","10","17","10"
"0","1153","1506082222","Friday, 22 September 2017","14:10:22 Central European Summer Time","98","80","10","17","10"
"0","1154","1506082223","Friday, 22 September 2017","14:10:23 Central European Summer Time","98","81","10","17","10"
"0","1155","1506082224","Friday, 22 September 2017","14:10:24 Central European Summer Time","98","80","10","17","10"
"0","1156","1506082225","Friday, 22 September 2017","14:10:25 Central European Summer Time","98","78","10","17","10"
"0","1157","1506082226","Friday, 22 September 2017","14:10:26 Central European Summer Time","98","78","10","17","10"
"0","1158","1506082227","Friday, 22 September 2017","14:10:27 Central European Summer Time","98","78","10","17","10"
"0","1159","1506082228","Friday, 22 September 2017","14:10:28 Central European Summer Time","98","76","10","17","11"
"0","1160","1506082229","Friday, 22 September 2017","14:10:29 Central European Summer Time","98","75","10","17","11"
"0","1161","1506082230","Friday, 22 September 2017","14:10:30 Central European Summer Time","98","73","10","17","11"
"0","1162","1506082231","Friday, 22 September 2017","14:10:31 Central European Summer Time","98","73","10","17","12"
"0","1163","1506082232","Friday, 22 September 2017","14:10:32 Central European Summer Time","98","73","10","17","12"
"0","1164","1506082233","Friday, 22 September 2017","14:10:33 Central European Summer Time","98","73","10","17","12"
"0","1165","1506082234","Friday, 22 September 2017","14:10:34 Central European Summer Time","98","76","10","17","12"
"0","1166","1506082235","Friday, 22 September 2017","14:10:35 Central European Summer Time","98","76","10","17","12"
"0","1167","1506082236","Friday, 22 September 2017","14:10:36 Central European Summer Time","98","78","10","18","11"
"0","1168","1506082237","Friday, 22 September 2017","14:10:37 Central European Summer Time","98","79","10","18","11"
"0","1169","1506082238","Friday, 22 September 2017","14:10:38 Central European Summer Time","98","78","10","18","12"
"0","1170","1506082239","Friday, 22 September 2017","14:10:39 Central European Summer Time","98","77","10","18","12"
"0","1171","1506082240","Friday, 22 September 2017","14:10:40 Central European Summer Time","98","76","10","18","14"
"0","1172","1506082241","Friday, 22 September 2017","14:10:41 Central European Summer Time","98","75","10","18","14"
"0","1173","1506082242","Friday, 22 September 2017","14:10:42 Central European Summer Time","98","74","10","18","14"
"0","1174","1506082243","Friday, 22 September 2017","14:10:43 Central European Summer Time","98","72","10","18","14"
"0","1175","1506082244","Friday, 22 September 2017","14:10:44 Central European Summer Time","98","72","10","18","14"
"0","1176","1506082245","Friday, 22 September 2017","14:10:45 Central European Summer Time","98","72","10","18","14"
"0","1177","1506082246","Friday, 22 September 2017","14:10:46 Central European Summer Time","98","72","10","18","14"
"0","1178","1506082247","Friday, 22 September 2017","14:10:47 Central European Summer Time","98","72","10","18","14"
"0","1179","1506082248","Friday, 22 September 2017","14:10:48 Central European Summer Time","98","72","10","18","14"
"0","1180","1506082249","Friday, 22 September 2017","14:10:49 Central European Summer Time","97","72","10","18","14"
"0","1181","1506082250","Friday, 22 September 2017","14:10:50 Central European Summer Time","97","71","10","18","14"
"0","1182","1506082251","Friday, 22 September 2017","14:10:51 Central European Summer Time","97","70","10","18","14"
"0","1183","1506082252","Friday, 22 September 2017","14:10:52 Central European Summer Time","97","70","10","18","15"
"0","1184","1506082253","Friday, 22 September 2017","14:10:53 Central European Summer Time","97","70","10","18","15"
"0","1185","1506082254","Friday, 22 September 2017","14:10:54 Central European Summer Time","97","70","10","18","15"
"0","1186","1506082255","Friday, 22 September 2017","14:10:55 Central European Summer Time","97","71","10","18","15"
"0","1187","1506082256","Friday, 22 September 2017","14:10:56 Central European Summer Time","97","71","10","18","15"
"0","1188","1506082257","Friday, 22 September 2017","14:10:57 Central European Summer Time","97","71","10","18","15"
"0","1189","1506082258","Friday, 22 September 2017","14:10:58 Central European Summer Time","97","72","10","18","15"
"0","1190","1506082259","Friday, 22 September 2017","14:10:59 Central European Summer Time","97","72","10","18","15"
"0","1191","1506082260","Friday, 22 September 2017","14:11:00 Central European Summer Time","97","73","10","18","15"
"0","1192","1506082261","Friday, 22 September 2017","14:11:01 Central European Summer Time","97","73","10","18","14"
"0","1193","1506082262","Friday, 22 September 2017","14:11:02 Central European Summer Time","97","73","10","18","14"
"0","1194","1506082263","Friday, 22 September 2017","14:11:03 Central European Summer Time","97","73","10","18","14"
"0","1195","1506082264","Friday, 22 September 2017","14:11:04 Central European Summer Time","97","74","10","18","14"
"0","1196","1506082265","Friday, 22 September 2017","14:11:05 Central European Summer Time","97","74","10","18","13"
"0","1197","1506082266","Friday, 22 September 2017","14:11:06 Central European Summer Time","97","74","10","18","13"
"0","1198","1506082267","Friday, 22 September 2017","14:11:07 Central European Summer Time","97","74","11","18","14"
"0","1199","1506082268","Friday, 22 September 2017","14:11:08 Central European Summer Time","97","74","11","18","15"
"0","1200","1506082269","Friday, 22 September 2017","14:11:09 Central European Summer Time","97","74","11","18","15"
"0","1201","1506082270","Friday, 22 September 2017","14:11:10 Central European Summer Time","97","74","12","18","15"
"0","1202","1506082271","Friday, 22 September 2017","14:11:11 Central European Summer Time","97","74","12","18","15"
"0","1203","1506082272","Friday, 22 September 2017","14:11:12 Central European Summer Time","97","74","11","18","15"
"0","1204","1506082273","Friday, 22 September 2017","14:11:13 Central European Summer Time","97","74","11","18","15"
"0","1205","1506082274","Friday, 22 September 2017","14:11:14 Central European Summer Time","97","74","11","18","15"
"0","1206","1506082275","Friday, 22 September 2017","14:11:15 Central European Summer Time","97","74","11","18","15"
"0","1207","1506082276","Friday, 22 September 2017","14:11:16 Central European Summer Time","97","74","12","18","15"
"0","1208","1506082277","Friday, 22 September 2017","14:11:17 Central European Summer Time","97","74","12","18","15"
"0","1209","1506082278","Friday, 22 September 2017","14:11:18 Central European Summer Time","97","74","12","18","15"
"0","1210","1506082279","Friday, 22 September 2017","14:11:19 Central European Summer Time","97","74","12","18","15"
"0","1211","1506082280","Friday, 22 September 2017","14:11:20 Central European Summer Time","97","74","13","18","15"
"0","1212","1506082281","Friday, 22 September 2017","14:11:21 Central European Summer Time","97","73","13","18","15"
"0","1213","1506082282","Friday, 22 September 2017","14:11:22 Central European Summer Time","97","73","13","18","15"
"0","1214","1506082283","Friday, 22 September 2017","14:11:23 Central European Summer Time","97","73","15","18","15"
"0","1215","1506082284","Friday, 22 September 2017","14:11:24 Central European Summer Time","97","73","15","18","15"
"0","1216","1506082285","Friday, 22 September 2017","14:11:25 Central European Summer Time","97","73","16","18","15"
"0","1217","1506082286","Friday, 22 September 2017","14:11:26 Central European Summer Time","97","72","16","18","15"
"0","1218","1506082287","Friday, 22 September 2017","14:11:27 Central European Summer Time","97","72","17","17","15"
"0","1219","1506082288","Friday, 22 September 2017","14:11:28 Central European Summer Time","97","72","17","17","15"
"0","1220","1506082289","Friday, 22 September 2017","14:11:29 Central European Summer Time","97","73","18","17","15"
"0","1221","1506082290","Friday, 22 September 2017","14:11:30 Central European Summer Time","97","72","19","17","12"
"0","1222","1506082291","Friday, 22 September 2017","14:11:31 Central European Summer Time","97","71","19","17","9.7"
"0","1223","1506082292","Friday, 22 September 2017","14:11:32 Central European Summer Time","97","70","20","17","10"
"0","1224","1506082293","Friday, 22 September 2017","14:11:33 Central European Summer Time","97","70","20","17","9.5"
"0","1225","1506082294","Friday, 22 September 2017","14:11:34 Central European Summer Time","97","71","21","17","9.2"
"0","1226","1506082295","Friday, 22 September 2017","14:11:35 Central European Summer Time","97","72","21","17","8.9"
"0","1227","1506082296","Friday, 22 September 2017","14:11:36 Central European Summer Time","97","73","21","17","8.3"
"0","1228","1506082297","Friday, 22 September 2017","14:11:37 Central European Summer Time","97","73","21","17","8.3"
"0","1229","1506082298","Friday, 22 September 2017","14:11:38 Central European Summer Time","97","73","21","17","8.0"
"0","1230","1506082299","Friday, 22 September 2017","14:11:39 Central European Summer Time","97","73","21","17","8.0"
"0","1231","1506082300","Friday, 22 September 2017","14:11:40 Central European Summer Time","97","75","21","17","7.9"
"0","1232","1506082301","Friday, 22 September 2017","14:11:41 Central European Summer Time","97","76","22","17","8.4"
"0","1233","1506082302","Friday, 22 September 2017","14:11:42 Central European Summer Time","97","78","22","17","9.4"
"0","1234","1506082303","Friday, 22 September 2017","14:11:43 Central European Summer Time","97","78","22","17","9.9"
"0","1235","1506082304","Friday, 22 September 2017","14:11:44 Central European Summer Time","97","78","22","17","11"
"0","1236","1506082305","Friday, 22 September 2017","14:11:45 Central European Summer Time","97","79","22","17","11"
"0","1237","1506082306","Friday, 22 September 2017","14:11:46 Central European Summer Time","97","79","22","17","11"
"0","1238","1506082307","Friday, 22 September 2017","14:11:47 Central European Summer Time","97","79","22","17","11"
"0","1239","1506082308","Friday, 22 September 2017","14:11:48 Central European Summer Time","97","77","22","17","12"
"0","1240","1506082309","Friday, 22 September 2017","14:11:49 Central European Summer Time","97","75","22","16","12"
"0","1241","1506082310","Friday, 22 September 2017","14:11:50 Central European Summer Time","97","74","22","16","14"
"0","1242","1506082311","Friday, 22 September 2017","14:11:51 Central European Summer Time","97","74","22","16","15"
"0","1243","1506082312","Friday, 22 September 2017","14:11:52 Central European Summer Time","97","72","22","16","15"
"0","1244","1506082313","Friday, 22 September 2017","14:11:53 Central European Summer Time","97","70","22","16","15"
"0","1245","1506082314","Friday, 22 September 2017","14:11:54 Central European Summer Time","97","68","22","16","15"
"0","1246","1506082315","Friday, 22 September 2017","14:11:55 Central European Summer Time","96","67","22","16","15"
"0","1247","1506082316","Friday, 22 September 2017","14:11:56 Central European Summer Time","96","67","22","16","15"
"0","1248","1506082317","Friday, 22 September 2017","14:11:57 Central European Summer Time","96","67","22","16","15"
"0","1249","1506082318","Friday, 22 September 2017","14:11:58 Central European Summer Time","96","68","22","16","15"
"0","1250","1506082319","Friday, 22 September 2017","14:11:59 Central European Summer Time","96","68","22","16","16"
"0","1251","1506082320","Friday, 22 September 2017","14:12:00 Central European Summer Time","96","68","22","16","16"
"0","1252","1506082321","Friday, 22 September 2017","14:12:01 Central European Summer Time","96","67","22","16","16"
"0","1253","1506082322","Friday, 22 September 2017","14:12:02 Central European Summer Time","96","67","22","16","16"
"0","1254","1506082323","Friday, 22 September 2017","14:12:03 Central European Summer Time","96","66","22","16","16"
"0","1255","1506082324","Friday, 22 September 2017","14:12:04 Central European Summer Time","97","66","22","16","16"
"0","1256","1506082325","Friday, 22 September 2017","14:12:05 Central European Summer Time","97","66","22","16","16"
"0","1257","1506082326","Friday, 22 September 2017","14:12:06 Central European Summer Time","97","66","22","16","16"
"0","1258","1506082327","Friday, 22 September 2017","14:12:07 Central European Summer Time","97","66","22","16","16"
"0","1259","1506082328","Friday, 22 September 2017","14:12:08 Central European Summer Time","97","66","22","16","16"
"0","1260","1506082329","Friday, 22 September 2017","14:12:09 Central European Summer Time","97","66","22","16","16"
"0","1261","1506082330","Friday, 22 September 2017","14:12:10 Central European Summer Time","97","66","22","16","16"
"0","1262","1506082331","Friday, 22 September 2017","14:12:11 Central European Summer Time","97","66","22","16","16"
"0","1263","1506082332","Friday, 22 September 2017","14:12:12 Central European Summer Time","97","66","21","16","16"
"0","1264","1506082333","Friday, 22 September 2017","14:12:13 Central European Summer Time","97","66","21","16","16"
"0","1265","1506082334","Friday, 22 September 2017","14:12:14 Central European Summer Time","97","66","21","16","16"
"0","1266","1506082335","Friday, 22 September 2017","14:12:15 Central European Summer Time","97","66","22","16","16"
"0","1267","1506082336","Friday, 22 September 2017","14:12:16 Central European Summer Time","97","66","22","16","16"
"0","1268","1506082337","Friday, 22 September 2017","14:12:17 Central European Summer Time","97","67","22","16","16"
"0","1269","1506082338","Friday, 22 September 2017","14:12:18 Central European Summer Time","97","66","22","16","15"
"0","1270","1506082339","Friday, 22 September 2017","14:12:19 Central European Summer Time","97","66","22","16","15"
"0","1271","1506082340","Friday, 22 September 2017","14:12:20 Central European Summer Time","97","66","22","16","15"
"0","1272","1506082341","Friday, 22 September 2017","14:12:21 Central European Summer Time","97","67","22","16","15"
"0","1273","1506082342","Friday, 22 September 2017","14:12:22 Central European Summer Time","97","67","22","16","15"
"0","1274","1506082343","Friday, 22 September 2017","14:12:23 Central European Summer Time","97","67","22","16","16"
"0","1275","1506082344","Friday, 22 September 2017","14:12:24 Central European Summer Time","97","68","22","16","16"
"0","1276","1506082345","Friday, 22 September 2017","14:12:25 Central European Summer Time","97","69","22","16","16"
"0","1277","1506082346","Friday, 22 September 2017","14:12:26 Central European Summer Time","97","69","22","16","15"
"0","1278","1506082347","Friday, 22 September 2017","14:12:27 Central European Summer Time","97","69","22","16","15"
"0","1279","1506082348","Friday, 22 September 2017","14:12:28 Central European Summer Time","97","70","22","16","15"
"0","1280","1506082349","Friday, 22 September 2017","14:12:29 Central European Summer Time","97","70","22","16","15"
"0","1281","1506082350","Friday, 22 September 2017","14:12:30 Central European Summer Time","97","71","22","16","16"
"0","1282","1506082351","Friday, 22 September 2017","14:12:31 Central European Summer Time","97","71","22","16","16"
"0","1283","1506082352","Friday, 22 September 2017","14:12:32 Central European Summer Time","97","73","22","16","16"
"0","1284","1506082353","Friday, 22 September 2017","14:12:33 Central European Summer Time","97","74","22","16","13"
"0","1285","1506082354","Friday, 22 September 2017","14:12:34 Central European Summer Time","97","74","22","16","13"
"0","1286","1506082355","Friday, 22 September 2017","14:12:35 Central European Summer Time","97","75","22","16","12"
"0","1287","1506082356","Friday, 22 September 2017","14:12:36 Central European Summer Time","97","77","22","16","12"
"0","1288","1506082357","Friday, 22 September 2017","14:12:37 Central European Summer Time","97","78","23","16","12"
"0","1289","1506082358","Friday, 22 September 2017","14:12:38 Central European Summer Time","97","79","23","16","11"
"0","1290","1506082359","Friday, 22 September 2017","14:12:39 Central European Summer Time","97","79","23","16","11"
"0","1291","1506082360","Friday, 22 September 2017","14:12:40 Central European Summer Time","97","79","23","16","11"
"0","1292","1506082361","Friday, 22 September 2017","14:12:41 Central European Summer Time","97","78","23","16","10"
"0","1293","1506082362","Friday, 22 September 2017","14:12:42 Central European Summer Time","97","78","23","16","9.2"
"0","1294","1506082363","Friday, 22 September 2017","14:12:43 Central European Summer Time","97","77","23","16","9.1"
"0","1295","1506082364","Friday, 22 September 2017","14:12:44 Central European Summer Time","97","77","23","16","8.8"
"0","1296","1506082365","Friday, 22 September 2017","14:12:45 Central European Summer Time","97","78","23","16","8.7"
"0","1297","1506082366","Friday, 22 September 2017","14:12:46 Central European Summer Time","97","78","22","15","8.9"
"0","1298","1506082367","Friday, 22 September 2017","14:12:47 Central European Summer Time","97","77","22","15","9.6"
"0","1299","1506082368","Friday, 22 September 2017","14:12:48 Central European Summer Time","97","76","22","15","11"
"0","1300","1506082369","Friday, 22 September 2017","14:12:49 Central European Summer Time","97","76","22","15","11"
"0","1301","1506082370","Friday, 22 September 2017","14:12:50 Central European Summer Time","97","76","22","15","11"
"0","1302","1506082371","Friday, 22 September 2017","14:12:51 Central European Summer Time","97","75","22","15","13"
"0","1303","1506082372","Friday, 22 September 2017","14:12:52 Central European Summer Time","97","75","22","15","14"
"0","1304","1506082373","Friday, 22 September 2017","14:12:53 Central European Summer Time","97","75","22","15","15"
"0","1305","1506082374","Friday, 22 September 2017","14:12:54 Central European Summer Time","97","74","22","15","15"
"0","1306","1506082375","Friday, 22 September 2017","14:12:55 Central European Summer Time","97","73","22","15","15"
"0","1307","1506082376","Friday, 22 September 2017","14:12:56 Central European Summer Time","97","73","22","15","15"
"0","1308","1506082377","Friday, 22 September 2017","14:12:57 Central European Summer Time","96","72","22","15","14"
"0","1309","1506082378","Friday, 22 September 2017","14:12:58 Central European Summer Time","96","72","22","15","14"
"0","1310","1506082379","Friday, 22 September 2017","14:12:59 Central European Summer Time","96","72","22","15","14"
"0","1311","1506082380","Friday, 22 September 2017","14:13:00 Central European Summer Time","96","71","22","15","14"
"0","1312","1506082381","Friday, 22 September 2017","14:13:01 Central European Summer Time","96","70","22","15","15"
"0","1313","1506082382","Friday, 22 September 2017","14:13:02 Central European Summer Time","96","69","22","15","16"
"0","1314","1506082383","Friday, 22 September 2017","14:13:03 Central European Summer Time","96","69","22","15","16"
"0","1315","1506082384","Friday, 22 September 2017","14:13:04 Central European Summer Time","96","68","22","15","17"
"0","1316","1506082385","Friday, 22 September 2017","14:13:05 Central European Summer Time","97","68","22","15","17"
"0","1317","1506082386","Friday, 22 September 2017","14:13:06 Central European Summer Time","97","68","22","15","17"
"0","1318","1506082387","Friday, 22 September 2017","14:13:07 Central European Summer Time","97","68","22","15","17"
"0","1319","1506082388","Friday, 22 September 2017","14:13:08 Central European Summer Time","97","68","22","15","17"
"0","1320","1506082389","Friday, 22 September 2017","14:13:09 Central European Summer Time","97","68","22","15","17"
"0","1321","1506082390","Friday, 22 September 2017","14:13:10 Central European Summer Time","97","68","22","15","17"
"0","1322","1506082391","Friday, 22 September 2017","14:13:11 Central European Summer Time","97","69","22","15","17"
"0","1323","1506082392","Friday, 22 September 2017","14:13:12 Central European Summer Time","97","69","22","15","17"
"0","1324","1506082393","Friday, 22 September 2017","14:13:13 Central European Summer Time","97","68","23","15","17"
"0","1325","1506082394","Friday, 22 September 2017","14:13:14 Central European Summer Time","97","69","23","16","17"
"0","1326","1506082395","Friday, 22 September 2017","14:13:15 Central European Summer Time","97","69","23","16","17"
"0","1327","1506082396","Friday, 22 September 2017","14:13:16 Central European Summer Time","97","70","24","16","17"
"0","1328","1506082397","Friday, 22 September 2017","14:13:17 Central European Summer Time","97","70","24","16","17"
"0","1329","1506082398","Friday, 22 September 2017","14:13:18 Central European Summer Time","97","71","23","16","17"
"0","1330","1506082399","Friday, 22 September 2017","14:13:19 Central European Summer Time","97","75","23","16","16"
"0","1331","1506082400","Friday, 22 September 2017","14:13:20 Central European Summer Time","97","76","23","16","16"
"0","1332","1506082401","Friday, 22 September 2017","14:13:21 Central European Summer Time","97","76","23","16","15"
"0","1333","1506082402","Friday, 22 September 2017","14:13:22 Central European Summer Time","97","75","23","16","15"
"0","1334","1506082403","Friday, 22 September 2017","14:13:23 Central European Summer Time","97","75","23","16","15"
"0","1335","1506082404","Friday, 22 September 2017","14:13:24 Central European Summer Time","97","74","24","16","16"
"0","1336","1506082405","Friday, 22 September 2017","14:13:25 Central European Summer Time","97","74","24","16","16"
"0","1337","1506082406","Friday, 22 September 2017","14:13:26 Central European Summer Time","97","73","24","16","16"
"0","1338","1506082407","Friday, 22 September 2017","14:13:27 Central European Summer Time","97","73","24","16","16"
"0","1339","1506082408","Friday, 22 September 2017","14:13:28 Central European Summer Time","97","71","24","16","16"
"0","1340","1506082409","Friday, 22 September 2017","14:13:29 Central European Summer Time","97","69","24","16","16"
"0","1341","1506082410","Friday, 22 September 2017","14:13:30 Central European Summer Time","97","68","24","16","16"
"0","1342","1506082411","Friday, 22 September 2017","14:13:31 Central European Summer Time","98","67","24","16","16"
"0","1343","1506082412","Friday, 22 September 2017","14:13:32 Central European Summer Time","98","67","23","16","16"
"0","1344","1506082413","Friday, 22 September 2017","14:13:33 Central European Summer Time","98","67","23","16","16"
"0","1345","1506082414","Friday, 22 September 2017","14:13:34 Central European Summer Time","98","67","23","16","15"
"0","1346","1506082415","Friday, 22 September 2017","14:13:35 Central European Summer Time","98","65","23","16","15"
"0","1347","1506082416","Friday, 22 September 2017","14:13:36 Central European Summer Time","98","65","23","16","15"
"0","1348","1506082417","Friday, 22 September 2017","14:13:37 Central European Summer Time","98","65","23","16","16"
"0","1349","1506082418","Friday, 22 September 2017","14:13:38 Central European Summer Time","98","66","23","16","16"
"0","1350","1506082419","Friday, 22 September 2017","14:13:39 Central European Summer Time","98","67","23","16","16"
"0","1351","1506082420","Friday, 22 September 2017","14:13:40 Central European Summer Time","98","67","21","16","16"
"0","1352","1506082421","Friday, 22 September 2017","14:13:41 Central European Summer Time","98","67","21","16","16"
"0","1353","1506082422","Friday, 22 September 2017","14:13:42 Central European Summer Time","97","67","20","16","16"
"0","1354","1506082423","Friday, 22 September 2017","14:13:43 Central European Summer Time","97","67","20","16","16"
"0","1355","1506082424","Friday, 22 September 2017","14:13:44 Central European Summer Time","97","67","20","16","16"
"0","1356","1506082425","Friday, 22 September 2017","14:13:45 Central European Summer Time","97","67","18","16","16"
"0","1357","1506082426","Friday, 22 September 2017","14:13:46 Central European Summer Time","97","68","18","16","17"
"0","1358","1506082427","Friday, 22 September 2017","14:13:47 Central European Summer Time","97","68","17","16","16"
"0","1359","1506082428","Friday, 22 September 2017","14:13:48 Central European Summer Time","97","68","17","16","17"
"0","1360","1506082429","Friday, 22 September 2017","14:13:49 Central European Summer Time","97","67","17","16","16"
"0","1361","1506082430","Friday, 22 September 2017","14:13:50 Central European Summer Time","97","67","17","16","16"
"0","1362","1506082431","Friday, 22 September 2017","14:13:51 Central European Summer Time","97","67","17","16","16"
"0","1363","1506082432","Friday, 22 September 2017","14:13:52 Central European Summer Time","97","68","16","16","16"
"0","1364","1506082433","Friday, 22 September 2017","14:13:53 Central European Summer Time","97","68","16","16","16"
"0","1365","1506082434","Friday, 22 September 2017","14:13:54 Central European Summer Time","97","68","16","16","16"
"0","1366","1506082435","Friday, 22 September 2017","14:13:55 Central European Summer Time","97","68","16","16","16"
"0","1367","1506082436","Friday, 22 September 2017","14:13:56 Central European Summer Time","97","68","16","16","16"
"0","1368","1506082437","Friday, 22 September 2017","14:13:57 Central European Summer Time","97","68","16","16","16"
"0","1369","1506082438","Friday, 22 September 2017","14:13:58 Central European Summer Time","97","68","15","16","15"
"0","1370","1506082439","Friday, 22 September 2017","14:13:59 Central European Summer Time","97","68","15","16","15"
"0","1371","1506082440","Friday, 22 September 2017","14:14:00 Central European Summer Time","97","69","14","16","14"
"0","1372","1506082441","Friday, 22 September 2017","14:14:01 Central European Summer Time","97","69","14","16","14"
"0","1373","1506082442","Friday, 22 September 2017","14:14:02 Central European Summer Time","97","69","14","16","14"
"0","1374","1506082443","Friday, 22 September 2017","14:14:03 Central European Summer Time","97","69","13","16","14"
"0","1375","1506082444","Friday, 22 September 2017","14:14:04 Central European Summer Time","97","69","13","16","14"
"0","1376","1506082445","Friday, 22 September 2017","14:14:05 Central European Summer Time","97","71","12","16","13"
"0","1377","1506082446","Friday, 22 September 2017","14:14:06 Central European Summer Time","97","72","12","16","12"
"0","1378","1506082447","Friday, 22 September 2017","14:14:07 Central European Summer Time","97","73","12","16","11"
"0","1379","1506082448","Friday, 22 September 2017","14:14:08 Central European Summer Time","97","73","12","16","11"
"0","1380","1506082449","Friday, 22 September 2017","14:14:09 Central European Summer Time","97","75","11","16","11"
"0","1381","1506082450","Friday, 22 September 2017","14:14:10 Central European Summer Time","97","75","11","16","12"
"0","1382","1506082451","Friday, 22 September 2017","14:14:11 Central European Summer Time","97","75","11","16","12"
"0","1383","1506082452","Friday, 22 September 2017","14:14:12 Central European Summer Time","97","75","12","16","12"
"0","1384","1506082453","Friday, 22 September 2017","14:14:13 Central European Summer Time","97","76","12","16","12"
"0","1385","1506082454","Friday, 22 September 2017","14:14:14 Central European Summer Time","97","77","12","16","12"
"0","1386","1506082455","Friday, 22 September 2017","14:14:15 Central European Summer Time","97","78","12","16","12"
"0","1387","1506082456","Friday, 22 September 2017","14:14:16 Central European Summer Time","97","78","12","15","11"
"0","1388","1506082457","Friday, 22 September 2017","14:14:17 Central European Summer Time","97","77","12","15","9.7"
"0","1389","1506082458","Friday, 22 September 2017","14:14:18 Central European Summer Time","97","77","11","15","9.2"
"0","1390","1506082459","Friday, 22 September 2017","14:14:19 Central European Summer Time","97","75","11","15","8.9"
"0","1391","1506082460","Friday, 22 September 2017","14:14:20 Central European Summer Time","97","75","11","15","8.9"
"0","1392","1506082461","Friday, 22 September 2017","14:14:21 Central European Summer Time","97","75","11","15","8.9"
"0","1393","1506082462","Friday, 22 September 2017","14:14:22 Central European Summer Time","97","74","11","15","9.1"
"0","1394","1506082463","Friday, 22 September 2017","14:14:23 Central European Summer Time","97","71","10","15","10"
"0","1395","1506082464","Friday, 22 September 2017","14:14:24 Central European Summer Time","97","70","10","15","11"
"0","1396","1506082465","Friday, 22 September 2017","14:14:25 Central European Summer Time","97","68","9","15","13"
"0","1397","1506082466","Friday, 22 September 2017","14:14:26 Central European Summer Time","97","68","8","15","14"
"0","1398","1506082467","Friday, 22 September 2017","14:14:27 Central European Summer Time","97","69","8","15","15"
"0","1399","1506082468","Friday, 22 September 2017","14:14:28 Central European Summer Time","97","73","8","15","16"
"0","1400","1506082469","Friday, 22 September 2017","14:14:29 Central European Summer Time","97","73","8","15","16"
"0","1401","1506082470","Friday, 22 September 2017","14:14:30 Central European Summer Time","97","76","8","15","16"
"0","1402","1506082471","Friday, 22 September 2017","14:14:31 Central European Summer Time","97","79","8","15","16"
"0","1403","1506082472","Friday, 22 September 2017","14:14:32 Central European Summer Time","97","80","8","15","16"
"0","1404","1506082473","Friday, 22 September 2017","14:14:33 Central European Summer Time","97","80","8","15","16"
"0","1405","1506082474","Friday, 22 September 2017","14:14:34 Central European Summer Time","97","79","9","15","16"
"0","1406","1506082475","Friday, 22 September 2017","14:14:35 Central European Summer Time","97","78","9","15","16"
"0","1407","1506082476","Friday, 22 September 2017","14:14:36 Central European Summer Time","97","78","9","15","16"
"0","1408","1506082477","Friday, 22 September 2017","14:14:37 Central European Summer Time","97","73","9","15","16"
"0","1409","1506082478","Friday, 22 September 2017","14:14:38 Central European Summer Time","97","71","9","15","16"
"0","1410","1506082479","Friday, 22 September 2017","14:14:39 Central European Summer Time","97","69","9","15","16"
"0","1411","1506082480","Friday, 22 September 2017","14:14:40 Central European Summer Time","97","67","9","15","17"
"0","1412","1506082481","Friday, 22 September 2017","14:14:41 Central European Summer Time","97","63","9","15","18"
"0","1413","1506082482","Friday, 22 September 2017","14:14:42 Central European Summer Time","97","62","9","15","18"
"0","1414","1506082483","Friday, 22 September 2017","14:14:43 Central European Summer Time","97","62","9","15","18"
"0","1415","1506082484","Friday, 22 September 2017","14:14:44 Central European Summer Time","97","62","9","15","18"
"0","1416","1506082485","Friday, 22 September 2017","14:14:45 Central European Summer Time","97","62","9","15","19"
"0","1417","1506082486","Friday, 22 September 2017","14:14:46 Central European Summer Time","97","62","9","15","19"
"0","1418","1506082487","Friday, 22 September 2017","14:14:47 Central European Summer Time","97","63","9","15","18"
"0","1419","1506082488","Friday, 22 September 2017","14:14:48 Central European Summer Time","97","64","9","15","18"
"0","1420","1506082489","Friday, 22 September 2017","14:14:49 Central European Summer Time","97","64","9","15","18"
"0","1421","1506082490","Friday, 22 September 2017","14:14:50 Central European Summer Time","97","65","9","16","18"
"0","1422","1506082491","Friday, 22 September 2017","14:14:51 Central European Summer Time","97","65","13","16","18"
"0","1423","1506082492","Friday, 22 September 2017","14:14:52 Central European Summer Time","97","65","13","16","18"
"0","1424","1506082493","Friday, 22 September 2017","14:14:53 Central European Summer Time","97","66","15","16","18"
"0","1425","1506082494","Friday, 22 September 2017","14:14:54 Central European Summer Time","97","68","18","16","17"
